学校名称,地区,专业组名称,选科要求,年份,录取批次,招生类型,专业组最低分,专业组最低位次,专业名称,专业最低分,专业最低位次,学校最低分,学校最低位次
天津大学,天津南开区,专业组（501）,首选物理，再选化学,2025,本科批,普通类,614,5145,,,,603,2051
天津大学,天津南开区,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,603,7998,工科试验班（未来技术学院）（电气工程及其自动化、智能电网信息工程、电子信息工程、电子科学与技术、通信工程、光电信息科学与工程、集成电路设计与集成系统、人工智能、自动化、计算机科学与技术、软件工程、物联网工程、数据科学与大数据技术、网络空间安全、数学与应用数学、工程力学、机械设计制造及其自动化、材料成型及控制工程、工业设计、过程装备与控制工程、智能制造工程、测控技术与仪器、智能感知工程、材料科学与工程、功能材料、能源与动力工程、土木工程、建筑环境与能源应用工程、水利水电工程、港口航道与海岸工程、船舶与海洋工）,632,2051,603,2051
天津大学,天津南开区,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,603,7998,工科试验班（电气信息类）（电气工程及其自动化、电子信息工程、通信工程、物联网工程、智能电网信息工程、自动化、机器人工程）,623,3195,603,2051
天津大学,天津南开区,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,603,7998,工科试验班（新材料与加工技术类）（材料科学与工程、功能材料）（不招色盲、色弱考生）,615,4898,603,2051
天津大学,天津南开区,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,603,7998,理科试验班（理学类）（应用物理学、应用化学、地理科学）（不招色盲、色弱考生）,614,5114,603,2051
天津大学,天津南开区,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,603,7998,工科试验班（智慧化工与绿色低碳类）（化学工程与工艺、精细化工、过程装备与控制工程、环境科学、环境工程）（不招色盲、色弱考生）,614,5145,603,2051
中国海洋大学,山东青岛市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,598,9511,,,,596,5589
中国海洋大学,山东青岛市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,596,10195,,,,596,5589
中国海洋大学,山东青岛市,专业组（506）,首选物理，再选化学,2025,本科批,中外合作办学,600,8762,,,,596,5589
中国海洋大学,山东青岛市,专业组（503）,首选物理，再选化学,2025,本科批,中外合作办学,597,9711,,,,596,5589
中国海洋大学,山东青岛市,专业组（508）,首选物理，再选化学,2025,高校专项计划批,高校专项计划,596,10399,计算机类（计算机科学与技术、智能科学与技术、数据科学与大数据技术、网络空间安全、软件工程、保密技术）（设有软件工程五八卓越人才班、计算机科学与技术卓越工程师班、中法卓越工程师班）,612,5589,596,5589
中国海洋大学,山东青岛市,专业组（508）,首选物理，再选化学,2025,高校专项计划批,高校专项计划,596,10399,电子信息类（电子信息工程、电子信息科学与技术、通信工程、微电子科学与工程、集成电路设计与集成系统）（设有中法卓越工程师项目班）,611,5875,596,5589
中国海洋大学,山东青岛市,专业组（508）,首选物理，再选化学,2025,高校专项计划批,高校专项计划,596,10399,海洋科学（设有基础学科拔尖计划2.0基地）,610,6046,596,5589
中国海洋大学,山东青岛市,专业组（508）,首选物理，再选化学,2025,高校专项计划批,高校专项计划,596,10399,计算机类（国家专项）（计算机科学与技术、智能科学与技术、数据科学与大数据技术、网络空间安全、软件工程、保密技术）（设有软件工程五八卓越人才班、计算机科学与技术卓越工程师班、中法卓越工程师班）,609,6377,596,5589
中国海洋大学,山东青岛市,专业组（508）,首选物理，再选化学,2025,高校专项计划批,高校专项计划,596,10399,环境工程（国家专项）,607,6781,596,5589
郑州大学,河南郑州市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,577,18104,,,,574,9127
郑州大学,河南郑州市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,574,19519,电子信息类（电子信息工程、通信工程）,599,9127,574,9127
郑州大学,河南郑州市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,574,19519,计算机科学与技术（不招单色识别不全考生）,598,9468,574,9127
郑州大学,河南郑州市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,574,19519,自动化类（电气工程及其自动化、自动化）,595,10589,574,9127
郑州大学,河南郑州市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,574,19519,物理学类（物理学、电子科学与技术、测控技术与仪器）,590,12338,574,9127
郑州大学,河南郑州市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,574,19519,口腔医学（不招色盲、色弱、单色识别不全考生）,590,12573,574,9127
合肥工业大学,安徽合肥市,专业组（503）,首选物理，再选化学,2025,本科批,普通类,588,13112,,,,560,6160
合肥工业大学,安徽合肥市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,567,23636,,,,560,6160
合肥工业大学,安徽合肥市,专业组（562）,首选物理，再选化学,2025,本科批,国家专项,571,21539,,,,560,6160
合肥工业大学,安徽合肥市,专业组（502）,首选物理，再选不限,2025,本科批,中外合作办学,568,23308,,,,560,6160
合肥工业大学,安徽合肥市,专业组（504）,首选物理，再选化学,2025,高校专项计划批,高校专项计划,560,28237,计算机科学与技术（专业体检要求详见《合肥工业大学2025年全日制普通本科招生章程》）,609,6343,560,6160
合肥工业大学,安徽合肥市,专业组（504）,首选物理，再选化学,2025,高校专项计划批,高校专项计划,560,28237,集成电路设计与集成系统,609,6160,560,6160
合肥工业大学,安徽合肥市,专业组（504）,首选物理，再选化学,2025,高校专项计划批,高校专项计划,560,28237,电气工程及其自动化,608,6574,560,6160
合肥工业大学,安徽合肥市,专业组（504）,首选物理，再选化学,2025,高校专项计划批,高校专项计划,560,28237,机械设计制造及其自动化（创新实验班）,608,6511,560,6160
合肥工业大学,安徽合肥市,专业组（504）,首选物理，再选化学,2025,高校专项计划批,高校专项计划,560,28237,电子信息工程（专业体检要求详见《合肥工业大学2025年全日制普通本科招生章程》）,607,6675,560,6160
山东医药大学,山东烟台市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,551,34029,,,,485,34029
山东医药大学,山东烟台市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,508,73900,,,,485,34029
山东医药大学,山东烟台市,专业组（503）,首选物理，再选化学,2025,本科批,普通类,485,103253,临床医学（不招色盲、色弱考生）,551,34029,485,34029
山东医药大学,山东烟台市,专业组（503）,首选物理，再选化学,2025,本科批,普通类,485,103253,信息管理与信息系统（滨州校区）,508,73900,485,34029
山东医药大学,山东烟台市,专业组（503）,首选物理，再选化学,2025,本科批,普通类,485,103253,药学（不招色盲、色弱考生）,485,103253,485,34029
德州学院,山东德州市,专业组（501）,首选物理，再选化学,2025,本科批,普通类,506,76272,电子信息工程,508,74238,506,74238
德州学院,山东德州市,专业组（501）,首选物理，再选化学,2025,本科批,普通类,506,76272,化学工程与工艺,506,76272,506,74238
中国科学技术大学,安徽合肥市,专业组（501）,首选物理，再选化学,2025,本科批,普通类,656,365,,,,640,323
中国科学技术大学,安徽合肥市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,653,473,,,,640,323
中国科学技术大学,安徽合肥市,专业组（503）,首选物理，再选化学,2025,本科批,普通类,652,517,,,,640,323
中国科学技术大学,安徽合肥市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,640,1231,量子信息科学（未来技术学院）（教育部首批未来技术学院，中国科学院基础和前沿交叉学科贯通培养工程实施基地。含量子信息科技英才班，依托合肥国家实验室、合肥微尺度物质科学国家研究中心、量子信息与量子科技前沿协同创新中心等国家与省部级科研平台，创新培养未来科技创新领军人才）,658,323,640,323
中国科学技术大学,安徽合肥市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,640,1231,工科试验班（计算机）（计算机类、计算机类（华夏计算机科技英才班））,657,344,640,323
中国科学技术大学,安徽合肥市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,640,1231,理科试验班类（拔尖计划科技英才班）（物理学类（严济慈物理科技英才班））,656,365,640,323
中国科学技术大学,安徽合肥市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,640,1231,工科试验班（电子信息）（电子信息类、电子信息类（信息科技英才班）、人工智能、电子信息类（集成电路科技英才班））,656,377,640,323
中国科学技术大学,安徽合肥市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,640,1231,理科试验班类（数学）（数学类、数学类（华罗庚数学科技英才班））,655,409,640,323
安徽大学,安徽合肥市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,590,12511,,,,577,8323
安徽大学,安徽合肥市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,577,18123,电子信息工程,602,8323,577,8323
安徽大学,安徽合肥市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,577,18123,集成电路设计与集成系统,601,8545,577,8323
安徽大学,安徽合肥市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,577,18123,电子封装技术,597,9995,577,8323
安徽大学,安徽合肥市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,577,18123,网络工程,596,10345,577,8323
安徽大学,安徽合肥市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,577,18123,人工智能,596,10387,577,8323
安徽理工大学,安徽淮南市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,523,58012,,,,511,20772
安徽理工大学,安徽淮南市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,511,71384,,,,511,20772
安徽理工大学,安徽淮南市,专业组（502）,首选物理，再选化学,2025,本科批,中外合作,525,56652,电气工程及其自动化,572,20772,511,20772
安徽理工大学,安徽淮南市,专业组（502）,首选物理，再选化学,2025,本科批,中外合作,525,56652,计算机科学与技术,568,23330,511,20772
安徽理工大学,安徽淮南市,专业组（502）,首选物理，再选化学,2025,本科批,中外合作,525,56652,自动化,567,23826,511,20772
安徽理工大学,安徽淮南市,专业组（502）,首选物理，再选化学,2025,本科批,中外合作,525,56652,电子信息工程,565,24640,511,20772
安徽理工大学,安徽淮南市,专业组（502）,首选物理，再选化学,2025,本科批,中外合作,525,56652,机械设计制造及其自动化,564,25651,511,20772
安徽农业大学,安徽合肥市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,528,52858,,,,521,42477
安徽农业大学,安徽合肥市,专业组（503）,首选物理，再选生物,2025,本科批,普通类,526,54792,,,,521,42477
安徽农业大学,安徽合肥市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,521,60200,电气工程及其自动化,540,42477,521,42477
安徽农业大学,安徽合肥市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,521,60200,应用统计学,537,45364,521,42477
安徽农业大学,安徽合肥市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,521,60200,食品科学与工程,531,50829,521,42477
安徽农业大学,安徽合肥市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,521,60200,茶学,529,52050,521,42477
安徽农业大学,安徽合肥市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,521,60200,物流工程,528,52858,521,42477
济南大学,山东济南市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,529,52764,,,,487,26994
济南大学,山东济南市,专业组（502）,首选物理，再选不限,2025,本科批,普通类,502,80960,,,,487,26994
济南大学,山东济南市,专业组（503）,首选物理，再选化学,2025,本科批,普通类,497,88147,,,,487,26994
济南大学,山东济南市,专业组（562）,首选物理，再选化学,2025,本科批,国家专项,525,55795,,,,487,26994
济南大学,山东济南市,专业组（561）,首选物理，再选不限,2025,本科批,国家专项,487,100443,机器人工程,561,26994,487,26994
济南大学,山东济南市,专业组（561）,首选物理，再选不限,2025,本科批,国家专项,487,100443,光电信息科学与工程,551,33791,487,26994
济南大学,山东济南市,专业组（561）,首选物理，再选不限,2025,本科批,国家专项,487,100443,机械工程（国家专项）,549,35467,487,26994
济南大学,山东济南市,专业组（561）,首选物理，再选不限,2025,本科批,国家专项,487,100443,计算机科学与技术,548,35940,487,26994
济南大学,山东济南市,专业组（561）,首选物理，再选不限,2025,本科批,国家专项,487,100443,自动化（国家专项）,546,37511,487,26994
安徽医科大学,安徽合肥市,专业组（501）,首选物理，再选化学,2025,本科批,普通类,566,24300,临床医学（不招色盲、色弱考生）,582,15836,566,15836
安徽医科大学,安徽合肥市,专业组（501）,首选物理，再选化学,2025,本科批,普通类,566,24300,智能医学工程（不招色盲、色弱考生）,573,20314,566,15836
安徽医科大学,安徽合肥市,专业组（501）,首选物理，再选化学,2025,本科批,普通类,566,24300,生物技术（不招色盲、色弱考生）,567,23371,566,15836
安徽医科大学,安徽合肥市,专业组（501）,首选物理，再选化学,2025,本科批,普通类,566,24300,生物医学工程（不招色盲、色弱考生）,566,24300,566,15836
同济大学,上海杨浦区,专业组（501）,首选物理，再选化学,2025,本科批,普通类,637,1469,,,,617,674
同济大学,上海杨浦区,专业组（502）,首选物理，再选化学,2025,本科批,普通类,630,2299,,,,617,674
同济大学,上海杨浦区,专业组（503）,首选物理，再选化学,2025,本科批,普通类,628,2480,,,,617,674
同济大学,上海杨浦区,专业组（504）,首选物理，再选化学,2025,本科批,中外合作办学,629,2404,,,,617,674
同济大学,上海杨浦区,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,617,4471,工科试验班（国豪精英班）（工科拔尖人才培养计划，含未来技术班。按照2+1+x培养，所有工科专业任选。专业确认后按专业标准收费）,649,674,617,674
同济大学,上海杨浦区,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,617,4471,工科试验班（卓越计划班）（含机器人、工业互联网、智能网联车辆、智慧空间四个领域，按照2+1+X培养，领域内专业任选）,640,1266,617,674
同济大学,上海杨浦区,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,617,4471,工科试验班（信息类）（计算机科学与技术、信息安全、数据科学与大数据技术、电气工程及其自动化、自动化、通信工程、人工智能、微电子科学与工程、软件工程）（含双学位培养项目：光电信息科学与工程–应用物理学，微电子科学与工程–应用物理学，视觉传达设计-人工智能。含计算机科学拔尖学生培养基地。分流专业中软件工程三、四年级收费标准为每年16000元）,637,1469,617,674
同济大学,上海杨浦区,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,617,4471,医学试验班（国豪精英班）（基础医学）（医科拔尖人才培养计划。该专业不招色盲、色弱考生）,632,2007,617,674
同济大学,上海杨浦区,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,617,4471,临床医学（5+3一体化）（本硕衔接培养，合格毕业生获执业医师资格证、住院医师规范化培训合格证书、硕士研究生毕业证和学位证。该专业不招色盲、色弱考生）,631,2074,617,674
新疆大学,新疆乌鲁木齐市,专业组（501）,首选物理，再选不限,2025,本科批,普通类,519,61760,,,,515,20273
新疆大学,新疆乌鲁木齐市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,515,66123,计算机科学与技术（新疆维吾尔自治区乌鲁木齐市）,573,20273,515,20273
新疆大学,新疆乌鲁木齐市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,515,66123,通信工程（新疆维吾尔自治区乌鲁木齐市）,560,27939,515,20273
新疆大学,新疆乌鲁木齐市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,515,66123,数学与应用数学（新疆维吾尔自治区乌鲁木齐市）（数学成绩不低于：90。择优选拔进入理科基地班）,550,34949,515,20273
新疆大学,新疆乌鲁木齐市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,515,66123,自动化（新疆维吾尔自治区乌鲁木齐市）,550,34454,515,20273
新疆大学,新疆乌鲁木齐市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,515,66123,信息安全（新疆维吾尔自治区乌鲁木齐市）,549,35206,515,20273
上海交通大学,医学院上海黄浦区,专业组（501）,首选物理，再选化学,2025,本科批,普通类,663,198,,,,594,198
上海交通大学,医学院上海黄浦区,专业组（502）,首选物理，再选化学,2025,本科批,普通类,646,787,,,,594,198
上海交通大学,医学院上海黄浦区,专业组（503）,首选物理，再选化学,2025,本科批,普通类,594,10960,,,,594,198
上海交通大学,医学院上海黄浦区,专业组（505）,首选物理，再选化学,2025,本科批,国家专项,628,2570,临床医学（八年制本博连读）（国家一流本科、卓越医学创新人才计划；含美国等国家临床实践交流项目）,663,220,594,198
上海交通大学,医学院上海黄浦区,专业组（505）,首选物理，再选化学,2025,本科批,国家专项,628,2570,医学试验班（临床方向）（临床医学（五年制））（国家一流本科、卓越医学创新人才计划；含卡罗林斯卡大学等交流项目）,647,765,594,198
上海交通大学,医学院上海黄浦区,专业组（505）,首选物理，再选化学,2025,本科批,国家专项,628,2570,"医学试验班（眼视光方向）（临床医学（五年制,眼视光方向））（国家一流本科、卓越医学创新人才计划；含卡罗林斯卡大学等交流项目）",646,787,594,198
上海交通大学,医学院上海黄浦区,专业组（505）,首选物理，再选化学,2025,本科批,国家专项,628,2570,医学试验班（国家专项）（儿科方向）（儿科学（5+3一体化））,628,2570,594,198
上海交通大学,医学院上海黄浦区,专业组（505）,首选物理，再选化学,2025,本科批,国家专项,628,2570,护理学（含双学士学位，护理英才试点班）（护理英才试点班项目；完成本科阶段学习，达到国际合作院校（英国伦敦国王学院、新加坡国立大学）录取标准，经考核进入硕士阶段学习）,598,9638,594,198
上海大学,上海宝山区,专业组（503）,首选物理，再选化学,2025,本科批,普通类,601,8538,,,,584,6105
上海大学,上海宝山区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,597,9970,,,,584,6105
上海大学,上海宝山区,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,603,7991,,,,584,6105
上海大学,上海宝山区,专业组（504）,首选物理，再选化学,2025,本科批,中外合作办学,588,13339,,,,584,6105
上海大学,上海宝山区,专业组（502）,首选物理，再选不限,2025,本科批,中外合作办学,584,15037,电子信息工程（卓越工程师班）（不招色盲考生）,610,6105,584,6105
上海大学,上海宝山区,专业组（502）,首选物理，再选不限,2025,本科批,中外合作办学,584,15037,电子信息类（未来技术学院）（机械电子工程、人工智能、机器人工程）（由未来技术学院实施“未来智能无人系统领军计划”，原则上第一学年内进行专业分流。不招色盲考生）,609,6297,584,6105
上海大学,上海宝山区,专业组（502）,首选物理，再选不限,2025,本科批,中外合作办学,584,15037,电子信息类（电子信息工程、通信工程、微电子科学与工程、光电信息科学与工程、电子信息科学与技术、人工智能、计算机科学与技术、数字媒体技术、智能科学与技术、数据科学与大数据技术、网络空间安全）（该专业代表理学工学Ⅲ类。按类招生，原则上第一学年内进行专业分流。不招色盲考生）,604,7483,584,6105
上海大学,上海宝山区,专业组（502）,首选物理，再选不限,2025,本科批,中外合作办学,584,15037,电气类（国家专项）（信息与计算科学、机械设计制造及其自动化、机械电子工程、智能制造工程、测控技术与仪器、新能源材料与器件、电子科学与技术、自动化、机器人工程、生物医学工程、建筑学、城乡规划、工业工程）（该专业代表理学工学Ⅰ类。按类招生，原则上第一学年内进行专业分流。不招色盲考生）,603,7991,584,6105
上海大学,上海宝山区,专业组（502）,首选物理，再选不限,2025,本科批,中外合作办学,584,15037,理科试验班类（数学与应用数学、应用物理学、理论与应用力学）（按类招生，原则上第一学年内进行专业分流。不招色盲考生）,602,8335,584,6105
南京航空航天大学,江苏南京市,专业组（501）,首选物理，再选化学,2025,本科批,普通类,627,2703,,,,601,2703
南京航空航天大学,江苏南京市,专业组（502）,首选物理，再选化学,2025,本科批,普通类,614,5104,,,,601,2703
南京航空航天大学,江苏南京市,专业组（561）,首选物理，再选化学,2025,本科批,国家专项,608,6584,,,,601,2703
南京航空航天大学,江苏南京市,专业组（503）,首选物理，再选化学,2025,本科批,中外合作办学,601,8535,航空航天类（长空创新班）（飞行器设计与工程、飞行器环境与生命保障工程、飞行器动力工程、飞行器制造工程、航空航天工程、飞行器控制与信息工程）,627,2703,601,2703
南京航空航天大学,江苏南京市,专业组（503）,首选物理，再选化学,2025,本科批,中外合作办学,601,8535,计算机科学与技术（一、二年级在常州市天目湖校区就读，三、四年级在南京市将军路校区就读）,617,4465,601,2703
南京航空航天大学,江苏南京市,专业组（503）,首选物理，再选化学,2025,本科批,中外合作办学,601,8535,自动化（一、二年级在常州市天目湖校区就读，三、四年级在南京市将军路校区就读）,616,4628,601,2703
南京航空航天大学,江苏南京市,专业组（503）,首选物理，再选化学,2025,本科批,中外合作办学,601,8535,航空航天类（飞行器设计与工程、飞行器环境与生命保障工程、飞行器动力工程、飞行器制造工程、航空航天工程、飞行器控制与信息工程）,615,4930,601,2703
南京航空航天大学,江苏南京市,专业组（503）,首选物理，再选化学,2025,本科批,中外合作办学,601,8535,智能飞行器技术,615,4940,601,2703
天津师范大学,天津西青区,专业组（503）,首选物理，再选化学,2025,本科批,普通类,552,33072,,,,522,30002
天津师范大学,天津西青区,专业组（504）,首选物理，再选地理,2025,本科批,普通类,538,44534,,,,522,30002
天津师范大学,天津西青区,专业组（502）,首选物理，再选化学,2025,本科批,普通类,538,44616,,,,522,30002
天津师范大学,天津西青区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,522,59715,,,,522,30002
天津师范大学,天津西青区,专业组（562）,首选物理，再选化学,2025,本科批,国家专项,540,42686,计算机科学与技术,557,30002,522,30002
天津师范大学,天津西青区,专业组（562）,首选物理，再选化学,2025,本科批,国家专项,540,42686,通信工程,554,31911,522,30002
天津师范大学,天津西青区,专业组（562）,首选物理，再选化学,2025,本科批,国家专项,540,42686,软件工程,552,33072,522,30002
天津师范大学,天津西青区,专业组（562）,首选物理，再选化学,2025,本科批,国家专项,540,42686,数据科学与大数据技术,551,34251,522,30002
天津师范大学,天津西青区,专业组（562）,首选物理，再选化学,2025,本科批,国家专项,540,42686,人工智能,550,34969,522,30002
天津工业大学,天津西青区,专业组（503）,首选物理，再选化学,2025,本科批,普通类,577,18003,,,,553,14352
天津工业大学,天津西青区,专业组（502）,首选物理，再选化学,2025,本科批,普通类,560,28217,,,,553,14352
天津工业大学,天津西青区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,553,32435,电气工程及其自动化,586,14352,553,14352
天津工业大学,天津西青区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,553,32435,电子信息工程,585,14489,553,14352
天津工业大学,天津西青区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,553,32435,计算机科学与技术（单色不识别考生不予录取）,585,14494,553,14352
天津工业大学,天津西青区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,553,32435,人工智能,585,14615,553,14352
天津工业大学,天津西青区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,553,32435,电子科学与技术,584,14975,553,14352
天津理工大学,天津西青区,专业组（502）,首选物理，再选不限,2025,本科批,普通类,545,38272,,,,516,17613
天津理工大学,天津西青区,专业组（501）,首选物理，再选化学,2025,本科提前批,普通类,516,66020,,,,516,17613
天津理工大学,天津西青区,专业组（503）,首选物理，再选化学,2025,本科批,"计算机与电子信息
类专业组",574,19881,,,,516,17613
天津理工大学,天津西青区,专业组（505）,首选物理，再选化学,2025,本科批,新材料与环境化工类组,556,30831,,,,516,17613
天津理工大学,天津西青区,专业组（504）,首选物理，再选化学,2025,本科批,"机械与能源工程类
专业组",538,44427,计算机科学与技术,578,17613,516,17613
天津理工大学,天津西青区,专业组（504）,首选物理，再选化学,2025,本科批,"机械与能源工程类
专业组",538,44427,信息安全,575,18991,516,17613
天津理工大学,天津西青区,专业组（504）,首选物理，再选化学,2025,本科批,"机械与能源工程类
专业组",538,44427,物联网工程,574,19881,516,17613
天津理工大学,天津西青区,专业组（504）,首选物理，再选化学,2025,本科批,"机械与能源工程类
专业组",538,44427,新能源材料与器件,567,23830,516,17613
天津理工大学,天津西青区,专业组（504）,首选物理，再选化学,2025,本科批,"机械与能源工程类
专业组",538,44427,材料物理,558,29305,516,17613
天津科技大学,天津河西区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,537,45271,,,,531,19542
天津科技大学,天津河西区,专业组（502）,首选物理，再选化学,2025,本科批,机电软组,563,26255,,,,531,19542
天津科技大学,天津河西区,专业组（503）,首选物理，再选化学,2025,本科批,生化环材组,531,50877,自动化（实行学分制收费）,574,19542,531,19542
天津科技大学,天津河西区,专业组（503）,首选物理，再选化学,2025,本科批,生化环材组,531,50877,计算机科学与技术（实行学分制收费）,571,21615,531,19542
天津科技大学,天津河西区,专业组（503）,首选物理，再选化学,2025,本科批,生化环材组,531,50877,电气工程及其自动化（实行学分制收费）,570,21974,531,19542
天津科技大学,天津河西区,专业组（503）,首选物理，再选化学,2025,本科批,生化环材组,531,50877,软件工程（实行学分制收费）,569,22360,531,19542
天津科技大学,天津河西区,专业组（503）,首选物理，再选化学,2025,本科批,生化环材组,531,50877,机械设计制造及其自动化（实行学分制收费）,568,22977,531,19542
天津财经大学,天津河西区,专业组（503）,首选物理，再选化学,2025,本科批,普通类,562,26739,,,,513,24510
天津财经大学,天津河西区,专业组（502）,首选物理，再选不限,2025,本科批,普通类,554,32023,,,,513,24510
天津财经大学,天津河西区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,547,37026,,,,513,24510
天津财经大学,天津河西区,专业组（561）,首选物理，再选不限,2025,本科批,国家专项,513,68682,软件工程,566,24510,513,24510
天津财经大学,天津河西区,专业组（561）,首选物理，再选不限,2025,本科批,国家专项,513,68682,工商管理类（工商管理、市场营销、人力资源管理）,565,25122,513,24510
天津财经大学,天津河西区,专业组（561）,首选物理，再选不限,2025,本科批,国家专项,513,68682,数据科学与大数据技术,563,26338,513,24510
天津财经大学,天津河西区,专业组（561）,首选物理，再选不限,2025,本科批,国家专项,513,68682,应用统计学,563,26338,513,24510
天津财经大学,天津河西区,专业组（561）,首选物理，再选不限,2025,本科批,国家专项,513,68682,信息与计算科学,562,26975,513,24510
天津商业大学,天津北辰区,专业组（503）,首选物理，再选化学,2025,本科批,普通类,536,45845,,,,500,38517
天津商业大学,天津北辰区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,504,78922,,,,500,38517
天津商业大学,天津北辰区,专业组（504）,首选物理，再选化学,2025,本科批,普通类,500,83971,,,,500,38517
天津商业大学,天津北辰区,专业组（502）,首选物理，再选不限,2025,本科批,中外合作办学,515,66467,计算机科学与技术,545,38517,500,38517
天津商业大学,天津北辰区,专业组（502）,首选物理，再选不限,2025,本科批,中外合作办学,515,66467,机械设计制造及其自动化,543,40244,500,38517
天津商业大学,天津北辰区,专业组（502）,首选物理，再选不限,2025,本科批,中外合作办学,515,66467,通信工程,540,42823,500,38517
天津商业大学,天津北辰区,专业组（502）,首选物理，再选不限,2025,本科批,中外合作办学,515,66467,软件工程,540,42753,500,38517
天津商业大学,天津北辰区,专业组（502）,首选物理，再选不限,2025,本科批,中外合作办学,515,66467,能源与动力工程,539,43569,500,38517
江南大学,江苏无锡市,专业组（50D）,首选物理，再选化学,2025,本科批,普通类,616,4703,,,,604,4703
江南大学,江苏无锡市,专业组（50H）,首选物理，再选化学,2025,本科批,普通类,607,6827,,,,604,4703
江南大学,江苏无锡市,专业组（509）,首选物理，再选化学,2025,本科批,普通类,606,7040,,,,604,4703
江南大学,江苏无锡市,专业组（50G）,首选物理，再选化学,2025,本科批,普通类,605,7372,,,,604,4703
江南大学,江苏无锡市,专业组（50C）,首选物理，再选化学,2025,本科批,普通类,604,7480,临床医学（卓越医师创新班）,616,4703,604,4703
江南大学,江苏无锡市,专业组（50C）,首选物理，再选化学,2025,本科批,普通类,604,7480,计算机科学与技术（申威卓越创新班）,609,6222,604,4703
江南大学,江苏无锡市,专业组（50C）,首选物理，再选化学,2025,本科批,普通类,604,7480,自动化,608,6493,604,4703
江南大学,江苏无锡市,专业组（50C）,首选物理，再选化学,2025,本科批,普通类,604,7480,计算机科学与技术,608,6624,604,4703
江南大学,江苏无锡市,专业组（50C）,首选物理，再选化学,2025,本科批,普通类,604,7480,人工智能,607,6827,604,4703
天津外国语大学,天津河西区,专业组（505）,首选物理，再选化学,2025,本科批,普通类,559,28786,,,,528,28786
天津外国语大学,天津河西区,专业组（503）,首选物理，再选不限,2025,本科批,普通类,536,45976,,,,528,28786
天津外国语大学,天津河西区,专业组（506）,首选物理，再选思想政治,2025,本科批,普通类,532,49321,,,,528,28786
天津外国语大学,天津河西区,专业组（501）,首选物理，再选不限,2025,本科批,普通类,530,51031,,,,528,28786
